parent_company,lens_id,date_published,publication_type,patent_status,title,applicants,climate_codes,abstract
Alphabet,097-484-568-115-154,2018-05-08,GRANTED_PATENT,ACTIVE,"Architecture for high performance, power efficient, programmable image processing",GOOGLE LLC,Y02D10/00; Y02D10/00,An apparatus is described. The apparatus includes an image processing unit. The image processing unit includes a network. The image processing unit includes a plurality of stencil processor circuits each comprising an array of execution unit lanes coupled to a two-dimensional shift register array structure to simultaneously process multiple overlapping stencils through execution of program code. The image processing unit includes a plurality of sheet generators respectively coupled between the p
Alphabet,033-082-445-066-598,2023-06-01,GRANTED_PATENT,ACTIVE,ADAPTIVE FREQUENCY CONTROL IN INTEGRATED CIRCUITS,GOOGLE LLC,Y02D10/00,
Alphabet,067-584-397-373-916,2022-06-14,GRANTED_PATENT,ACTIVE,Method and device for audio input routing,GOOGLE TECHNOLOGY HOLDINGS LLC,Y02D30/70,A method on a mobile device for processing an audio input is described. A trigger for the audio input is received. At least one parameter is determined for an audio processor based on at least one input characteristic for the audio input. The audio input is routed to the audio processor with the at least one parameter.
Alphabet,188-123-210-632-187,2022-11-22,GRANTED_PATENT,ACTIVE,Synchronized reception in mesh networks,GOOGLE LLC,Y02D30/70,"This document describes techniques and devices to synchronize communications between devices in a wireless mesh network. Based on the requirements of an end device that sleeps (e.g., is out of communication with the wireless mesh network) for periods of time, the end device indicates to a parent wireless mesh network device that the end device wants to configure operations in a synchronized-reception mode, which causes the parent device to reply with an indication of the clock accuracy of the pa"
Alphabet,170-506-973-773-812,2025-03-19,GRANTED_PATENT,ACTIVE,DI/DT-VERWALTUNG WÄHREND EINER TAKTSTEUERUNG,GOOGLE LLC,Y02D10/00,
Alphabet,010-765-402-912-975,2025-06-11,GRANTED_PATENT,ACTIVE,Power supplies for compute cores,GOOGLE LLC,Y02B70/10,
Alphabet,101-565-804-771-282,2024-10-15,GRANTED_PATENT,ACTIVE,Active thermal control of UAV energy storage units,WING AVIATION LLC,Y02E60/10,"Systems, devices, and techniques for active thermal control of energy storage units are described. In some embodiments, an unmanned aerial vehicle (UAV) includes a battery pack. The battery pack includes a plurality of battery cells and an enclosure coupled with the plurality of battery cells to physically retain the plurality of battery cells in an arrangement. The arrangement defines a void space between the plurality of battery cells. The UAV also includes a cooling system configured to cool "
Alphabet,033-496-209-397-694,2025-04-17,PATENT_APPLICATION,PENDING,Intelligent Power Optimization Mechanism Via an Enhanced CPU Power Management Algorithm,GOOGLE LLC,Y02D10/00,"The presently disclosed technology provides methods and systems for optimally allocating power among workloads executing on a computer system through use of a power management algorithm. For example, according to the present technology a plurality of CPUs within a server can be divided into multiple groups according to application workloads. Workloads can be distributed to the CPUs as needed by a workload scheduler, and the workload scheduler can provide the CPU IDs to a power manager, enabling "
Alphabet,085-862-259-832-408,2024-02-15,PATENT_APPLICATION,PENDING,METHOD AND DEVICES FOR CONFIGURING UE POWER SAVING DURING DISCONTINUOUS NTN COVERAGE,GOOGLE LLC,Y02D30/70,"A UE and a network entity negotiate a power saving configuration for the UE shortly before the UE is temporary out-of-NTN coverage. The UE (102) and/or the network entity (104) detect (1240) that an out-of-NTN coverage period is upcoming. The UE transmits (1240) UE-suggested power saving parameters to the network entity, and the network entity then provides (1244), to the UE, a power saving configuration for applying a power-saving mechanism for the UE to apply during the out-of-NTN coverage per"
Alphabet,000-300-148-178-134,2023-01-31,GRANTED_PATENT,ACTIVE,Systems and methods for battery capacity management in a fleet of UAVs,WING AVIATION LLC,Y02E60/10; Y02T10/70,"A method includes determining a threshold capacity associated with at least a first unmanned aerial vehicle (UAV) and a second UAV. The method includes initially setting a target charge voltage of a first battery of the first UAV to less than a full charge voltage to limit a state of charge of the first battery based on the threshold capacity. The method includes, over a lifetime of the first battery of the first UAV, periodically comparing a full charge capacity of the first battery to the thre"
Alphabet,107-149-960-553-274,2022-03-01,GRANTED_PATENT,ACTIVE,Load imbalance mitigation with component repositioning for higher power subscription in warehouse scale computers,GOOGLE LLC,Y02E40/50,"Current imbalance may be detected and components reactively moved to correct the current imbalance. The components, such as rectifiers, machines, etc., may be moved from the most loaded phase to the least loaded phase. The imbalance may be detected at one or more power distribution units. Rebalancing may be performed using a model which preserves the number of components per rack, while limiting per-rack phase imbalance and minimizing imbalance among phases. Once the rebalancing has been compute"
Alphabet,068-501-532-462-613,2025-06-03,GRANTED_PATENT,ACTIVE,Indoor localization using Bluetooth high-accuracy distance measurement,GOOGLE LLC,Y02D30/70,"This document describes techniques and systems for indoor localization using Bluetooth high-accuracy distance measurement (HADM). In examples, the described systems and techniques perform a signal-strength scan to identify multiple anchor points and then pair, based on the signal-strength scan, the tagged device with a first anchor point of the identified anchor points. A HADM time slot is set for the first anchor point and at least two additional anchor points of the identified anchor points. A"
Alphabet,198-747-217-256-485,2020-11-25,GRANTED_PATENT,ACTIVE,QUANTENASSISTIERTE OPTIMISIERUNG,GOOGLE INC,Y02D10/00,
Alphabet,024-410-558-458-823,2024-02-15,PATENT_APPLICATION,PENDING,METHOD OF CONDUCTING POWER SAVING FOR XR APPLICATIONS WITH A NON-INTEGER TRAFFIC PERIODICITY,GOOGLE LLC,Y02D30/70,"A power saving method implemented in a user equipment (UE) includes monitoring signaling according to a periodic schedule in which a monitoring cycle having a cycle length includes an on-duration period during which the UE monitors signaling between the UE and a radio access network (RAN), and an off-duration period; communicating, with the RAN and during the monitoring, traffic with a traffic periodicity; and adjusting alignment between the monitoring and the communicating using a timer with a "
Alphabet,080-755-884-682-462,2022-11-01,GRANTED_PATENT,ACTIVE,Direct liquid cooling with O-ring sealing,GOOGLE LLC,Y02D10/00,Systems and methods for utilizing the dead space around the periphery of a chip for sealing a direct liquid cooled module are disclosed. One of the functions of a direct liquid cooled module is to provide cooling liquid to components located on a chip. A groove member for receiving a sealing member may be applied to the top surface of the chip. The groove member may be directly deposited to the top surface or coupled thereto via an adhesive and/or epoxy. The groove member may be in the form of o
Alphabet,137-749-498-632-200,2025-05-29,PATENT_APPLICATION,PENDING,Battery Configuration for Directing Relative H-field Distributions,GOOGLE LLC,Y02E60/10,"The present document describes a battery configuration for directing relative H-field distributions. The battery configuration is an enclosure housing a plurality of anode and cathode layers, separated by insulation layers (e.g., a stacking cell battery, a coin cell battery, a button cell battery, etc.), with two internal tabs within the enclosure and two external tabs. The battery has a predefined external-tab configuration and a predefined internal-tab angle for reducing electromagnetic (EM) c"
